Title,TV Manual Pull Card,,,,,,,,,,,,,,,,
Mrp Whs Grp,Ws Cd,Joc Cd,Vendor Cd,Vendor Name,Disb Charge Cd,Item No,Item Desc,Whs Cd,Std Pack,Plan Lot Size,Usage,Plan Lot Usage Qty,Completed Qty,Open Qty,Parent Item Desc,Start ECN Accum Qty,End ECN Accum Qty
MRP_WHS_GRP,WS_CD,JOC_CD,VENDOR_CD,VENDOR_DESC,DISB_CHARGE_CD,ITEM_NO,ITEM_DESC,WHS_CD,STD_PACK,PLAN_LOT_SIZE,USAGE_QTY,PLAN_LOT_USAGE_QTY,SUPPLY_QTY,OPEN_QTY,PARENT_ITEM_DESC,START_ECN_ACCUM_QTY,END_ECN_ACCUM_QTY
BTV,FGL03,24626004,102403,IWATA BOLT SINGAPORE PTE LTD,SP,459764511,"SCREW, M3X3.6",RC1B1,1,840,4,3360,0,3360,SV-41485(CEI)/FW-65BZ30L/CEI,1,840
BTV,FGL03,24626004,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504931901,"CARTON, INDIVIDUAL (2L PHNB2)",RC1S1,1,840,1,840,0,840,SV-41485(CEI)/FW-65BZ30L/CEI,1,840
BTV,FGL03,24626003,S80003,SONY TAIWAN LIMITED,INJITIOP,504447001,DIFFUSER PLATE (EPH 2L),RC1S1,1,266,1,266,0,266,SV-41485(CEI)/FW-65BZ30L/CEI,1,266
BTV,FGL03,24341005,PA1111,ADACHI HOLDINGS LIMITED,SP,101442311,FLEXIBLE FLAT CABLE 68P,RC1B1,1,37,2,74,0,74,SV-41154(HK5)/KD-65X80L/HK5,1,37
BTV,FGL03,24341005,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,503415001,BEZEL BT ASSY (2L EPH),RC1S1,1,37,1,37,0,37,SV-41154(HK5)/KD-65X80L/HK5,1,37
BTV,FGL03,24314007,PA1117,TESCOM ELECT TRADING (M) S/B,SP,101753111,FLEXIBLE FLAT CABLE 25P,RC1B1,1,90,1,90,0,90,SV-41149(PL1)/XR-65X90L/PL1,1,90
BTV,FGL03,24314007,001504,FORMOSA PROSONIC INDUSTRIES BH,SP,502452122,"SLIDE, SW",RC1B1,1,90,1,90,0,90,SV-41149(PL1)/XR-65X90L/PL1,1,90
BTV,FGL03,24314007,313804,SONY ELECT OPERATIONS (CN) LTD,SP,502734101,"SHEET, THERMAL (RIS)",RC1B1,1,90,3,270,0,270,SV-41149(PL1)/XR-65X90L/PL1,1,90
BTV,FGL03,24200004,PA1242,FORMOSA PROSONIC IND BHD,SB,101643211,"SP-BOX ASSY, FY23 W22L DBR-FA",RC1BB,1,48,1,48,0,48,SV-41132(VN3)/XR-65X90L/UAF1,1,48
BTV,FGL03,24192014,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,504409901,"CUSHION, SIDE (2L CBN)",RC1S1,1,677,2,1354,0,1354,SV-41132(VN3)/XR-65X90L/AZ1,1,677
BTV,FGL03,24188004,080144,JEBSEN & JESSEN PACKAGING S/B,,504409802,"CUSHION, LOWER (2L CBN)",RC1S1,1,109,1,109,0,109,SV-41132(VN3)/XR-65X90L/AF1,1,109
BTV,FGL03,24187005,PG0001,GPM TECHNOLOGY SDN BHD,HM,504508401,HEAT SINK (SRK CBN),RB1B1,1,79,1,79,0,79,SV-41132(VN3)/XR-65X90L/E51,1,79
BTV,FGL03,24187005,313804,SONY ELECT OPERATIONS (CN) LTD,SP,502734101,"SHEET, THERMAL (RIS)",RC1B1,1,79,3,237,0,237,SV-41132(VN3)/XR-65X90L/E51,1,79
BTV,FGL03,24187005,PA1043,WISTRON NEWEB CORPORATION,BRD,100541913,WLAN/BT MODULE(11AC),RC1B6,1,79,1,79,0,79,SV-41132(VN3)/XR-65X90L/E51,1,79
BTV,FGL03,24181003,005753,TKR PRECISION (M) SDN BHD,HM,504508501,HEAT SINK (M5 CBN),RB1B1,1,161,1,161,0,161,SV-41132(VN3)/XR-65X90L/TH8,1,161
BTV,FGL03,24174010,080026,ENTRUST PRECISION (M) SDN BHD,SP,447251811,"SCREW, +PSW M3X6",RC1B1,1,95,23,2185,0,2185,SV-41132(VN3)/XR-65X90L/VN3,1,95
BTV,FGL03,24174010,PA1242,FORMOSA PROSONIC IND BHD,SB,101643221,"SP-BOX ASSY, FY23 W22L DBR-FB",RC1BB,1,95,1,95,0,95,SV-41132(VN3)/XR-65X90L/VN3,1,95
BTV,FGL03,23867008,313804,SONY ELECT OPERATIONS (CN) LTD,HM,445745112,"SHEET, THERMAL (BAF)",RB1B1,1,183,3,549,0,549,SV-41111(VN3)/KD-65X80L/AF1,1,183
BTV,FGL03,23867008,PA1099,CLOUD NETWORK TECH SPORE P/L,BRD,100541933,WLAN/BT MODULE(11AC)FXC,RC1B6,1,183,1,183,0,183,SV-41111(VN3)/KD-65X80L/AF1,1,183
BTV,FGL03,23867008,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,503415001,BEZEL BT ASSY (2L EPH),RC1S1,1,183,1,183,0,183,SV-41111(VN3)/KD-65X80L/AF1,1,183
BTV,FGL03,23867008,108349,BOE TECH (HK) LTD_SCM RM,OCELLTCON,101714412,MOUNTED PWB E-T-CON (65),RC1S3,1,183,1,183,0,183,SV-41111(VN3)/KD-65X80L/AF1,1,183
BTV,FGL03,23866007,000602,CHIYODA INTEGRE CO.(M) SDN BHD,SP,502774101,"SHEET, INSULATION (2L PHN) A",RC1B1,1,52,1,52,0,52,SV-41111(VN3)/KD-65X80L/E51,1,52
BTV,FGL03,23864006,313804,SONY ELECT OPERATIONS (CN) LTD,SP,100643812,CONNECTOR ASSY 4P (LS),RC1B1,1,160,1,160,0,160,SV-41111(VN3)/KD-65X80L/TH8,1,160
BTV,FGL03,23860018,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,500840701,TRAY (2L BNN),RC1S1,1,185,1,185,0,185,SV-41111(VN3)/KD-65X80L/VN3,1,185
BTV,FGL03,22593028,001504,FORMOSA PROSONIC INDUSTRIES BH,SP,502452122,"SLIDE, SW",RC1B1,1,54,1,54,0,54,SV-40052(VN3)/XR-65X90K/MY1,1,54
BTV,FGL03,22545037,313804,SONY ELECT OPERATIONS (CN) LTD,SP,100709821,CONNECTOR ASSY 15P,RC1B1,1,376,1,376,0,376,SV-40052(VN3)/XR-65X90K/UAF1,1,376
BTV,FGL03,22545037,313804,SONY ELECT OPERATIONS (CN) LTD,INJITIOP,502405901,DIFFUSER PLATE (RIS 2L),RC1S1,1,376,1,376,0,376,SV-40052(VN3)/XR-65X90K/UAF1,1,376
BTV,FGL03,22456014,003647,MEGA SQUARE SDN BHD,SP,100651344,CONNECTOR ASSY 4P (SP),RC1B1,1,50,1,50,0,50,SV-40038(VN3)/KD-65X81DK/VN3,1,50
BTV,FGL05,24366004,313804,SONY ELECT OPERATIONS (CN) LTD,SP,502734101,"SHEET, THERMAL (RIS)",RC1B1,1,43,2,86,0,86,SV-41447(VN3)/KD-55X85L/IA2,1,43
BTV,FGL05,24366003,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,504926901,"CARTON, INDIVIDUAL (L ERP)",RC1S1,1,100,1,100,0,100,SV-41447(VN3)/KD-55X85L/IA2,1,100
BTV,FGL05,24365003,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,504477101,STAND L (L ERP) A,RC1S1,1,126,1,126,0,126,SV-41447(VN3)/KD-55X85L/UAF1,1,126
BTV,FGL05,24360004,550200,SONY GLOBAL MFG & OPT CORP-IPO,SB,500925822,"BRACKET, WIFI(BNN)",RC1BB,1,125,1,125,0,125,SV-41447(VN3)/KD-55X85L/MY1,1,125
BTV,FGL05,24359002,PA1114,HAMBURG (JIANGSU) CO LTD,SP,101768111,FLEXIBLE FLAT CABLE 30P,RC1B1,1,12,1,12,0,12,SV-41447(VN3)/KD-55X85L/TH8,1,12
BTV,FGL05,24312008,080125,PERCETAKAN TENAGA SDN BHD,ACC,504874811,REFERENCE GUIDE,RC1B2,1,80,1,80,0,80,SV-41150(PL1)/XR-55X90L/PL1,1,80
BTV,FGL05,24253006,080026,ENTRUST PRECISION (M) SDN BHD,ACC,504666901,SCREW BAG A (COM2),RC1B2,1,135,1,135,0,135,SV-41447(VN3)/KD-55X85L/VN3,1,135
BTV,FGL05,24251009,313804,SONY ELECT OPERATIONS (CN) LTD,SP,505161801,"SHEET, THERMAL (CBN TCON)",RC1B1,1,182,1,182,0,182,SV-41476(TW6)/KM-55X85L/TW6,1,182
BTV,FGL05,24251009,PA1240,CHIYODA INTEGRE CO (S) PTE LTD,INJITIOP,504589301,REF.POL.ON POP (CBN L),RC1S1,1,182,1,182,0,182,SV-41476(TW6)/KM-55X85L/TW6,1,182
BTV,FGL05,24251009,PA1092,CHINA STAR OPTOELEC INTL HK,ITCOCELL,101715911,LIQUID CRYSTAL ELEMENT(C55D11),RCGS1,1,182,1,182,0,182,SV-41476(TW6)/KM-55X85L/TW6,1,182
BTV,FGL05,24198003,PG0001,GPM TECHNOLOGY SDN BHD,HM,504508401,HEAT SINK (SRK CBN),RB1B1,1,80,1,80,0,80,SV-41134(VN3)/XR-55X90L/MY1,1,80
BTV,FGL05,24198003,003647,MEGA SQUARE SDN BHD,SP,101752511,CONNECTOR ASSY 4P (TWT),RC1B1,1,80,1,80,0,80,SV-41134(VN3)/XR-55X90L/MY1,1,80
BTV,FGL05,24197007,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,504482802,BEZEL BT ASSY (L CBN),RC1S1,1,65,1,65,0,65,SV-41134(VN3)/XR-55X90L/E51,1,65
BTV,FGL05,24108035,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504581801,"PALLET TRAY, PMOD (L CBN)",RC1S1,1,240,0.0625,15,0,15,P-MOD (YDDM055DCS01),1,240
BTV,FGL05,24108033,080145,YH PRECISION (M) SDN BHD,INJIT,504484432,BACK CHASSIS ASSY (L ERP),RC1S1,1,960,1,960,0,960,P-MOD (YDDM055DCS01),1,960
BTV,FGL05,24108032,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504582001,"PILLAR, CORNER (L CBN)",RC1S1,1,992,0.25,248,0,248,P-MOD (YDDM055DCS01),1,992
BTV,FGL05,23880008,550200,SONY GLOBAL MFG & OPT CORP-IPO,SP,454918602,"SHEET, THERMAL(BM)",RC1B1,1,151,2,302,0,302,SV-41112(VN3)/KD-55X80L/TH8,1,151
BTV,FGL05,23302046,080124,BANGI PLASTICS SDN BHD,SB,502451613,"COVER, TOP (COM)",RC1B3,1,434,1,434,0,434,SV-40410(J1)/XRJ-55X90K/MJ1,1,434
BTV,FGL05,23302045,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,504521201,"CARD, WARRANTY, JAPAN (TGR)",RC1B2,1,600,1,600,0,600,SV-40410(J1)/XRJ-55X90K/MJ1,1,600
BTV,FGL05,22509023,000602,CHIYODA INTEGRE CO.(M) SDN BHD,SP,501145301,"GASKET, TCON CH (APL)",RC1B1,1,27,2,54,0,54,SV-40055(VN3)/XR-55X90K/MY1,1,27
BTV,FGL06,24631003,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,504950611,REFERENCE GUIDE,RC1B2,1,118,1,118,0,118,SV-41543(CEI)/FW-65BZ35L/CEI,1,118
BTV,FGL06,24631003,001504,FORMOSA PROSONIC INDUSTRIES BH,SB,501541562,BRACKET SIDE (BNN) A,RC1B3,1,118,1,118,0,118,SV-41543(CEI)/FW-65BZ35L/CEI,1,118
BTV,FGL06,24475005,PA1230,KANADEN CORPORATION SPORE P/L,SP,101752411,FLEXIBLE FLAT CABLE 20P,RC1B1,1,81,1,81,0,81,SV-41719(E33)/KD-65X85L/E33,1,81
BTV,FGL06,24354004,080124,BANGI PLASTICS SDN BHD,SB,504565601,"COVER, BTM (CBN) A",RC1B3,1,50,1,50,0,50,SV-41446(VN3)/KD-65X85L/IA2,1,50
BTV,FGL06,24354004,000602,CHIYODA INTEGRE CO.(M) SDN BHD,INJITIOP,504603301,REFLECTIVE SHEET (ERP 2L),RC1S1,1,50,1,50,0,50,SV-41446(VN3)/KD-65X85L/IA2,1,50
BTV,FGL06,24351004,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504545101,"CELL, PROTECTOR (2L CBN)",RC1S1,1,67,1,67,0,67,SV-41446(VN3)/KD-65X85L/E51,1,67
BTV,FGL06,24347004,PA1053,ESTEC JAPAN CORPORATION,SB,101643311,"SP-BOX ASSY,FY23 W22L DBR-EA",RC1BB,1,153,1,153,0,153,SV-41446(VN3)/KD-65X85L/MY1,1,153
BTV,FGL06,24347004,PA1092,CHINA STAR OPTOELEC INTL HK,ITCOCELL,101716111,LIQUID CRYSTAL ELEMENT(C65D07),RCGS1,1,153,1,153,0,153,SV-41446(VN3)/KD-65X85L/MY1,1,153
BTV,FGL06,24346006,001504,FORMOSA PROSONIC INDUSTRIES BH,SB,502295341,TCON DUST COVER ASSY (SM COM),RC1B3,1,84,1,84,0,84,SV-41446(VN3)/KD-65X85L/AZ1,1,84
BTV,FGL06,24343004,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,504483802,BEZEL BT ASSY (2L ERP),RC1S1,1,117,1,117,0,117,SV-41446(VN3)/KD-65X85L/AF1,1,117
BTV,FGL06,24245007,550200,SONY GLOBAL MFG & OPT CORP-IPO,ACC,100565511,ALKALINE MANGANESE BATTERY,RC1B2,1,230,1,230,0,230,SV-41446(VN3)/KD-65X85L/VN3,1,230
BTV,FGL06,24199005,080125,PERCETAKAN TENAGA SDN BHD,ACC,504875712,REFERENCE GUIDE,RC1B2,1,100,1,100,0,100,SV-41132(VN3)/XR-65X90L/IA2,1,100
BTV,FGL06,23338006,000602,CHIYODA INTEGRE CO.(M) SDN BHD,SP,503017801,"TAPE, COF GUARD",RC1B1,1,98,2,196,0,196,P-MOD (YDAS055DNS01)(SERVICE),1,98
BTV,FGL06,23302044,313804,SONY ELECT OPERATIONS (CN) LTD,HM,445745112,"SHEET, THERMAL (BAF)",RB1B1,1,200,6,1200,0,1200,SV-40410(J1)/XRJ-55X90K/MJ1,1,200
BTV,FGL06,23302044,102403,IWATA BOLT SINGAPORE PTE LTD,SP,457992601,SCREW M3X3.0 STEP,RC1B1,1,200,1,200,0,200,SV-40410(J1)/XRJ-55X90K/MJ1,1,200
BTV,FGL06,23302044,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,503416601,BEZEL BT ASSY (L TGR),RC1S1,1,200,1,200,0,200,SV-40410(J1)/XRJ-55X90K/MJ1,1,200
BTV,FGL06,23302044,S80003,SONY TAIWAN LIMITED,INJITIOP,502405701,DIFFUSER PLATE (RIS L),RC1S1,1,200,1,200,0,200,SV-40410(J1)/XRJ-55X90K/MJ1,1,200
BTV,FGL06,23302044,PA1092,CHINA STAR OPTOELEC INTL HK,ITCOCELL,101411811,LIQUID CRYSTAL ELEMENT(C550D11,RCGS1,1,200,1,200,0,200,SV-40410(J1)/XRJ-55X90K/MJ1,1,200
BTV,FGL06,22741033,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,502547201,CELL PROTECTOR (2L RIS),RC1S1,1,72,1,72,0,72,SV-40270(VN3)/KD-65X85K/1AF1,1,72
BTV,FGL06,22728024,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502400491,"CUSHION, LOWER (2L RIS)",RC1S1,1,336,1,336,0,336,SV-40270(VN3)/KD-65X85K/E51,1,336
BTV,FGL08,24653001,080026,ENTRUST PRECISION (M) SDN BHD,SP,426812602,"SCREW, ORNAMENTAL M6X12",RC1B1,1,60,4,240,148,92,SV-41450(VN3)/XR-65A95L/AZ1,1,60
BTV,FGL08,24653001,313804,SONY ELECT OPERATIONS (CN) LTD,SB,101635411,"SP-BOX ASSY, FY23 D19L-SWF",RC1BB,1,60,2,120,74,46,SV-41450(VN3)/XR-65A95L/AZ1,1,60
BTV,FGL08,24122005,313804,SONY ELECT OPERATIONS (CN) LTD,SB,504355901,STAND L (2L SEP2) A,RC1BB,1,70,1,70,0,70,SV-41125(VN3)/XR-55A80L/TH8,1,70
BTV,FGL08,24118011,PA1053,ESTEC JAPAN CORPORATION,SB,101346921,"SP-BOX ASSY,FY22 W40L-B",RC1BB,1,61,1,61,0,61,SV-41123(VN3)/XR-65A80L/AZ1,1,61
BTV,FGL08,24117007,PA1111,ADACHI HOLDINGS LIMITED,SP,101466711,FLEXIBLE FLAT CABLE 51P,RC1B1,1,15,1,15,0,15,SV-41123(VN3)/XR-65A80L/IA2,1,15
BTV,FGL08,24114006,080124,BANGI PLASTICS SDN BHD,SB,503366901,TERMINAL COVER (COM SEP),RC1B3,1,24,1,24,0,24,SV-41123(VN3)/XR-65A80L/MY1,1,24
BTV,FGL08,24112004,550200,SONY GLOBAL MFG & OPT CORP-IPO,SB,500925822,"BRACKET, WIFI(BNN)",RC1BB,1,73,1,73,0,73,SV-41123(VN3)/XR-65A80L/TH8,1,73
BTV,FGL08,24093026,PA1043,WISTRON NEWEB CORPORATION,BRD,100541913,WLAN/BT MODULE(11AC),RC1B6,1,330,1,330,0,330,SV-41320(J1)/XRJ-65A80L/J1,1,330
BTV,FGL08,24093024,550200,SONY GLOBAL MFG & OPT CORP-IPO,SP,426270804,"CLAMPER, CABLE",RC1B1,1,216,1,216,0,216,SV-41320(J1)/XRJ-65A80L/J1,1,216
BTV,FGL08,24093024,005753,TKR PRECISION (M) SDN BHD,SB,503551301,"BRACKET, STAND (COM SEP) A",RC1B3,1,216,2,432,0,432,SV-41320(J1)/XRJ-65A80L/J1,1,216
BTV,FGL08,23953045,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,505014831,INSTRUCTION (REGISTRATION),RC1B2,1,172,1,172,0,172,SV-41321(J1)/XRJ-55A80L/J1,1,172
BTV,FGL12,24597004,003638,MAY-PLASTICS MANUFACTURERS S/B,SB,504527101,"BRACKET, TOP(CBN)",RC1B3,1,21,1,21,0,21,SV-41718(E33)/KD-75X85L/E33,1,21
BTV,FGL12,24592003,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,459648501,"BAG,PROTECTION PEHD(2400X1500)",RC1S1,1,96,1,96,0,96,SV-41128(VN3)/XR-85X90L/E51,1,96
BTV,FGL12,24591003,550200,SONY GLOBAL MFG & OPT CORP-IPO,ACC,100565511,ALKALINE MANGANESE BATTERY,RC1B2,1,32,1,32,0,32,SV-41128(VN3)/XR-85X90L/UAF1,1,32
BTV,FGL12,24589002,PG0001,GPM TECHNOLOGY SDN BHD,HM,504508401,HEAT SINK (SRK CBN),RB1B1,1,35,1,35,0,35,SV-41128(VN3)/XR-85X90L/MY1,1,35
BTV,FGL12,24589002,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,504481501,BEZEL TP ASSY (4L CBN),RC1S1,1,35,1,35,0,35,SV-41128(VN3)/XR-85X90L/MY1,1,35
BTV,FGL12,24570003,313804,SONY ELECT OPERATIONS (CN) LTD,ACC,504703101,"BAG, CL ASSY (3L EPH2)",RC1B2,1,88,1,88,0,88,SV-41444(VN3)/KD-75X85L/AF1,1,88
BTV,FGL12,24570003,PA1242,FORMOSA PROSONIC IND BHD,SB,101643111,"SP-BOX ASSY,FY23 W22XL DBR-A",RC1BB,1,88,1,88,0,88,SV-41444(VN3)/KD-75X85L/AF1,1,88
BTV,FGL12,24570003,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,504485002,BACK CHASSIS ASSY (3L ERP),RC1S1,1,88,1,88,0,88,SV-41444(VN3)/KD-75X85L/AF1,1,88
BTV,FGL12,24570003,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,504573471,CUSHION FRONT (3L CBN),RC1S1,1,88,1,88,0,88,SV-41444(VN3)/KD-75X85L/AF1,1,88
BTV,FGL12,24563008,001504,FORMOSA PROSONIC INDUSTRIES BH,SP,502452122,"SLIDE, SW",RC1B1,1,60,1,60,0,60,SV-41444(VN3)/KD-75X85L/VN3,1,60
BTV,FGL12,24563008,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,504919111,REFERENCE GUIDE,RC1B2,1,60,1,60,0,60,SV-41444(VN3)/KD-75X85L/VN3,1,60
BTV,FGL12,24563008,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,504469771,CUSHION UPPER L (3L CBN),RC1S1,1,60,1,60,0,60,SV-41444(VN3)/KD-75X85L/VN3,1,60
BTV,FGL12,24506003,313804,SONY ELECT OPERATIONS (CN) LTD,INJITIOP,504589201,DIFFUSER PLATE (CBN 3L),RC1S1,1,81,1,81,0,81,SV-41130(VN3)/XR-75X90L/IA2,1,81
BTV,FGL12,24506003,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,Z44400101,"PAPER PALLET, BNN 75"" (5)",RC1S1,1,81,0.0909,8,0,8,SV-41130(VN3)/XR-75X90L/IA2,1,81
BTV,FGL12,24505003,080026,ENTRUST PRECISION (M) SDN BHD,SP,447251811,"SCREW, +PSW M3X6",RC1B1,1,66,27,1782,0,1782,SV-41130(VN3)/XR-75X90L/UAF1,1,66
BTV,FGL12,24505003,080106,ZHAORI PACKAGING INDUSTRIES M,OUTJIT,504469801,CUSHION LOWER LR (3L CBN),RC1S1,1,66,1,66,0,66,SV-41130(VN3)/XR-75X90L/UAF1,1,66
BTV,FGL12,24498004,005753,TKR PRECISION (M) SDN BHD,HM,504508501,HEAT SINK (M5 CBN),RB1B1,1,63,1,63,0,63,SV-41130(VN3)/XR-75X90L/MY1,1,63
BTV,FGL12,24484005,313804,SONY ELECT OPERATIONS (CN) LTD,ITCI,504489201,SUPPORTER PIN (3L COM 2),RC1B7,1,100,20,2000,0,2000,SV-41130(VN3)/XR-75X90L/VN3,1,100
BTV,FGL12,24480007,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,505010541,"CARD, WARRANTY, PPINES(EPH2)",RC1B2,1,88,1,88,0,88,SV-41140(PL1)/KD-75X80L/PL1,1,88
BTV,FGL12,24339005,080026,ENTRUST PRECISION (M) SDN BHD,SP,501552101,+PSW M6*16 W14,RC1B1,1,67,4,268,0,268,SV-41183(TW6)/KM-75X80L/TW6,1,67
BTV,FGL12,24339005,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,504817011,SETUP GUIDE,RC1B2,1,67,1,67,0,67,SV-41183(TW6)/KM-75X80L/TW6,1,67
BTV,FGL12,24332006,PA1053,ESTEC JAPAN CORPORATION,SB,100451122,"SP-BOX ASSY,FY20 W30XL-B",RC1BB,1,15,1,15,0,15,SV-41110(VN3)/KD-75X80L/E51,1,15
BTV,FGL12,24332006,000602,CHIYODA INTEGRE CO.(M) SDN BHD,INJITIOP,504843521,MICROLENS ON PRISM (EPH2 3L),RC1S1,1,15,1,15,0,15,SV-41110(VN3)/KD-75X80L/E51,1,15
BTV,FGL12,24332006,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,Z44406501,"TOP BOARD, BNN 75"" (6) (KF)",RC1S1,1,15,0.0909,2,0,2,SV-41110(VN3)/KD-75X80L/E51,1,15
BTV,FGL12,24330009,PA1085,TSB (HK) INTERNATIONAL CO LTD,SP,101727211,CONNECTOR ASSY 4P (LS),RC1B1,1,220,1,220,0,220,SV-41110(VN3)/KD-75X80L/UAF1,1,220
BTV,FGL12,24330009,PA1099,CLOUD NETWORK TECH SPORE P/L,BRD,100541933,WLAN/BT MODULE(11AC)FXC,RC1B6,1,220,1,220,0,220,SV-41110(VN3)/KD-75X80L/UAF1,1,220
BTV,FGL12,24330009,PA1053,ESTEC JAPAN CORPORATION,SB,100451122,"SP-BOX ASSY,FY20 W30XL-B",RC1BB,1,220,1,220,0,220,SV-41110(VN3)/KD-75X80L/UAF1,1,220
BTV,FGL12,24316004,550200,SONY GLOBAL MFG & OPT CORP-IPO,ACC,100565511,ALKALINE MANGANESE BATTERY,RC1B2,1,45,1,45,0,45,SV-41110(VN3)/KD-75X80L/MY1,1,45
BTV,FGL12,24316004,080114,BSL MANUFACTURING SDN BHD,SB,500910292,"SHIELD, T-CON L (COM)",RC1B3,1,45,1,45,0,45,SV-41110(VN3)/KD-75X80L/MY1,1,45
BTV,FGL12,24300005,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,48,1,48,0,48,SV-41109(VN3)/KD-85X80L/UAF1,1,48
BTV,FGL12,24294007,313804,SONY ELECT OPERATIONS (CN) LTD,INJITIOP,503553801,REFLECTIVE SHEET (HRS 4L),RC1S1,1,89,1,89,0,89,SV-41109(VN3)/KD-85X80L/AF1,1,89
BTV,FGL12,24222009,080134,UPKL PRESS SDN BHD,ACC,472597301,"CARD WARRANTY, VT",RC1B2,1,97,1,97,0,97,SV-41110(VN3)/KD-75X80L/VN3,1,97
BTV,FGL12,24219006,313804,SONY ELECT OPERATIONS (CN) LTD,HM,445745112,"SHEET, THERMAL (BAF)",RB1B1,1,11,3,33,0,33,SV-41181(TW6)/KM-85X80L/TW6,1,11
BTV,FGL12,24219006,313804,SONY ELECT OPERATIONS (CN) LTD,INJITIOP,503553801,REFLECTIVE SHEET (HRS 4L),RC1S1,1,11,1,11,0,11,SV-41181(TW6)/KM-85X80L/TW6,1,11
BTV,FGL16,24704002,080140,TOKOPAK SDN BHD,OUTJIT,502291501,"CUSHION,UPP LFT PMOD (SM PHN)",RC1S1,1,48,0.125,6,0,6,P-MOD (YSDM050LNN01)(SVC),1,48
BTV,FGL16,24703002,080140,TOKOPAK SDN BHD,OUTJIT,502291401,"CUSHION,UPP RGT PMOD (SM PHN)",RC1S1,1,48,0.125,6,0,6,P-MOD (YSDM043LNO01)(SVC),1,48
BTV,FGL16,24600003,003010,KAWAGUCHI MFG. SDN BHD,INJIT,502226413,REAR COVER ASSY (SM PHN),RC1S1,1,426,1,426,100,326,SV-41492(CEI)/FW-43BZ30L/CEI,1,426
BTV,FGL16,24600003,080106,ZHAORI PACKAGING INDUSTRIES M,OUTJIT,502264501,"CUSHION, UPPER (SM PHN)",RC1S1,1,426,1,426,0,426,SV-41492(CEI)/FW-43BZ30L/CEI,1,426
BTV,FGL16,24220003,550200,SONY GLOBAL MFG & OPT CORP-IPO,SB,500925812,"BRACKET, WIFI(BNN)",RC1BB,1,281,1,281,0,281,SV-41161(HK5)/KD-43X80L/HK5,1,281
BTV,FGL16,24113008,005753,TKR PRECISION (M) SDN BHD,SB,502290241,"SHIELD, T-CON S (SM PHN)",RC1B3,1,190,1,190,0,190,SV-41144(PL1)/KD-43X80L/PL1,1,190
BTV,FGL16,24113008,080140,TOKOPAK SDN BHD,OUTJIT,502437503,"CUSHION, UPPER (SM LYX)",RC1S1,1,190,1,190,0,190,SV-41144(PL1)/KD-43X80L/PL1,1,190
BTV,FGL16,24110009,PA1117,TESCOM ELECT TRADING (M) S/B,SP,101100311,FLEXIBLE FLAT CABLE 20P,RC1B1,1,297,1,297,0,297,SV-41143(PL1)/KD-50X80L/PL1,1,297
BTV,FGL16,23858016,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502212101,"CUSHION, LOWER (ML RIS)",RC1S1,1,187,1,187,0,187,SV-41189(TW6)/KM-50X80L/TW6,1,187
BTV,FGL16,23836005,313804,SONY ELECT OPERATIONS (CN) LTD,INJITIOP,502576301,DIFFUSER PLATE (LYX SM),RC1S1,1,129,1,129,0,129,SV-41115(VN3)/KD-43X80L/AF1,1,129
BTV,FGL16,23835005,550200,SONY GLOBAL MFG & OPT CORP-IPO,ACC,100565511,ALKALINE MANGANESE BATTERY,RC1B2,1,132,1,132,0,132,SV-41115(VN3)/KD-43X80L/TH8,1,132
